gene	chromosome	start	end	log2	cn	depth	p_bintest	weight	probes
Gm9540	chr9	83741720	83998557	-0.200411	2	28.8159	0.482137	1.98576	2
Tbx18	chr9	83999565	84348693	0.286051	2	32.4785	0.384804	1.91437	2
D030062O11Rik	chr9	83999565	84348693	0.286051	2	32.4785	0.384804	1.91437	2
Gm37374	chr9	83999565	84348693	0.286051	2	32.4785	0.384804	1.91437	2
Gm9541	chr9	83999565	84348693	0.286051	2	32.4785	0.384804	1.91437	2
MGP_FVBNJ_G0039300	chr9	83999565	84348693	0.286051	2	32.4785	0.384804	1.91437	2
Snhg5	chr9	84854689	84920420	-0.22057	2	25.9898	0.960626	1.87016	2
Gm22985	chr9	84854689	84920420	-0.22057	2	25.9898	0.960626	1.87016	2
Zfp949	chr9	84854689	84920420	-0.22057	2	25.9898	0.960626	1.87016	2
Gm26461	chr9	84854689	84920420	-0.22057	2	25.9898	0.960626	1.87016	2
Gm37226	chr9	85035793	85046175	0.348241	3	35.9598	0.950103	1.80887	2
Trim43a	chr9	85193872	85246922	-0.282757	3	23.8008	0.984072	3.34366	4
Trim43c	chr9	85193872	85246922	-0.282757	3	23.8008	0.984072	3.34366	4
Trim43b	chr9	85193872	85246922	-0.282757	3	23.8008	0.984072	3.34366	4
Gm37812	chr9	87580779	87878842	-0.321386	2	25.204	0.188282	1.9035	2
Gm37457	chr9	87580779	87878842	-0.321386	2	25.204	0.188282	1.9035	2
Gm37040	chr9	87580779	87878842	-0.321386	2	25.204	0.188282	1.9035	2
Gm28652	chr9	87580779	87878842	-0.321386	2	25.204	0.188282	1.9035	2
A730094K22Rik	chr9	87580779	87878842	-0.321386	2	25.204	0.188282	1.9035	2
Zic1	chr9	87580779	87878842	-0.321386	2	25.204	0.188282	1.9035	2
Zic4	chr9	87580779	87878842	-0.321386	2	25.204	0.188282	1.9035	2
Gm37477	chr9	87580779	87878842	-0.321386	2	25.204	0.188282	1.9035	2
Gm29478	chr9	87580779	87878842	-0.321386	2	25.204	0.188282	1.9035	2
Rasa2	chr9	92775531	93262560	0.216144	3	30.733	0.899678	1.78845	2
Cpne4	chr9	100849824	101268571	-0.273648	2	26.9429	0.422827	5.68971	6
MGP_FVBNJ_G0009148	chr9	101131616	101159310	-0.289436	2	25.869	0.710294	1.87437	2
Gm15619	chr9	101381434	101492548	0.403528	2	38.2467	0.816191	1.84607	2
MGP_FVBNJ_G0038034	chr9	102936066	103256270	-0.320229	2	27.1918	0.998958	1.85143	2
Dcaf1	chr9	102936066	103256270	-0.320229	2	27.1918	0.998958	1.85143	2
Manf	chr9	102936066	103256270	-0.320229	2	27.1918	0.998958	1.85143	2
Rbm15b	chr9	102936066	103256270	-0.320229	2	27.1918	0.998958	1.85143	2
4930524O07Rik	chr9	102936066	103256270	-0.320229	2	27.1918	0.998958	1.85143	2
Dock3	chr9	102936066	103722487	-0.236821	2	30.1471	0.998958	4.82043	5
Rnf123	chr9	104206355	104469621	-0.367975	2	27.1294	0.821804	1.81442	2
Mst1	chr9	104206355	104469621	-0.367975	2	27.1294	0.821804	1.81442	2
Mir7088	chr9	104206355	104469621	-0.367975	2	27.1294	0.821804	1.81442	2
Apeh	chr9	104206355	104469621	-0.367975	2	27.1294	0.821804	1.81442	2
Bsn	chr9	104206355	104469621	-0.367975	2	27.1294	0.821804	1.81442	2
MGP_FVBNJ_G0009153	chr9	104206355	104469621	-0.367975	2	27.1294	0.821804	1.81442	2
4930447F24Rik	chr9	104206355	104469621	-0.367975	2	27.1294	0.821804	1.81442	2
Gm37201	chr9	104206355	104469621	-0.367975	2	27.1294	0.821804	1.81442	2
Gm37247	chr9	104206355	104469621	-0.367975	2	27.1294	0.821804	1.81442	2
Gm37230	chr9	104206355	104469621	-0.367975	2	27.1294	0.821804	1.81442	2
Dag1	chr9	104206355	104469621	-0.367975	2	27.1294	0.821804	1.81442	2
Nicn1	chr9	104206355	104469621	-0.367975	2	27.1294	0.821804	1.81442	2
Ccdc51	chr9	105228949	105292911	-0.22334	2	26.0748	0.710294	1.88231	2
Gm7628	chr9	105228949	105292911	-0.22334	2	26.0748	0.710294	1.88231	2
Plxnb1	chr9	105228949	105292911	-0.22334	2	26.0748	0.710294	1.88231	2
Fbxw14	chr9	105403739	105777333	-0.689241	1	12.9596	0.98485	2.48681	4
Prss44	chr9	107161195	107481093	-0.246745	1	30.7262	0.379743	1.98335	2
Prss43	chr9	107161195	107481093	-0.246745	1	30.7262	0.379743	1.98335	2
Prss45	chr9	107161195	107481093	-0.246745	1	30.7262	0.379743	1.98335	2
Prss46	chr9	107161195	107481093	-0.246745	1	30.7262	0.379743	1.98335	2
Prss50	chr9	107161195	107481093	-0.246745	1	30.7262	0.379743	1.98335	2
Tmie	chr9	107161195	107481093	-0.246745	1	30.7262	0.379743	1.98335	2
Als2cl	chr9	107161195	107481093	-0.246745	1	30.7262	0.379743	1.98335	2
Gm43127	chr9	107161195	107481093	-0.246745	1	30.7262	0.379743	1.98335	2
Fam240a	chr9	107161195	107481093	-0.246745	1	30.7262	0.379743	1.98335	2
MGP_FVBNJ_G0009162	chr9	107161195	107481093	-0.246745	1	30.7262	0.379743	1.98335	2
Tdgf1	chr9	107161195	107481093	-0.246745	1	30.7262	0.379743	1.98335	2
Lrrc2	chr9	107161195	108002472	-0.200712	1	31.3822	0.379743	2.97556	3
Trank1	chr9	107648260	108740244	-0.365077	2	24.882	0.921165	1.89716	2
Gm42527	chr9	107648260	108740244	-0.365077	2	24.882	0.921165	1.89716	2
Dclk3	chr9	107648260	108740244	-0.365077	2	24.882	0.921165	1.89716	2
Gm42523	chr9	107648260	108740244	-0.365077	2	24.882	0.921165	1.89716	2
Gm43236	chr9	107648260	108740244	-0.365077	2	24.882	0.921165	1.89716	2
Stac	chr9	107648260	108740244	-0.365077	2	24.882	0.921165	1.89716	2
MGP_FVBNJ_G0036530	chr9	107648260	108740244	-0.365077	2	24.882	0.921165	1.89716	2
Susd5	chr9	110356805	110495431	-0.401314	2	26.8649	0.894139	1.48016	2
4921528I07Rik	chr9	110521257	110559232	0.446151	4	43.0953	0.710171	2.88447	4
Crtap	chr9	110797413	111018691	0.204659	3	32.2543	0.75207	2.74904	3
Tgfbr2	chr9	112486640	112965251	0.306634	2	36.7622	0.894139	1.87819	2
Exog	chr9	115983052	116730406	-0.239746	2	30.1577	0.867168	1.96577	2
Scn5a	chr9	115983052	116730406	-0.239746	2	30.1577	0.867168	1.96577	2
Xirp1	chr9	116547377	117126520	-0.20007	1	32.3282	0.458289	1.97454	2
Cx3cr1	chr9	116547377	117126520	-0.20007	1	32.3282	0.458289	1.97454	2
Ccr8	chr9	116547377	117126520	-0.20007	1	32.3282	0.458289	1.97454	2
Slc25a38	chr9	116547377	117126520	-0.20007	1	32.3282	0.458289	1.97454	2
Rpsa	chr9	116547377	117126520	-0.20007	1	32.3282	0.458289	1.97454	2
Snora62	chr9	116547377	117126520	-0.20007	1	32.3282	0.458289	1.97454	2
Gm24044	chr9	116547377	117126520	-0.20007	1	32.3282	0.458289	1.97454	2
Gm26448	chr9	116547377	117126520	-0.20007	1	32.3282	0.458289	1.97454	2
Mobp	chr9	116547377	117126520	-0.20007	1	32.3282	0.458289	1.97454	2
MGP_FVBNJ_G0009806	chr9	117354904	117371596	0.216802	3	39.3466	0.791549	1.92216	2
Zbtb2	chr10	1097087	1312527	-0.263011	2	28.3108	0.640156	2.67325	3
Rmnd1	chr10	1312066	1654303	-0.208377	1	29.1533	0.980131	2.69935	3
Gm25410	chr10	5544929	5669098	0.277993	2	39.2457	0.93338	1.81987	2
Gm22546	chr10	8417407	8470147	-0.27333	2	26.9112	0.832367	1.9342	2
MGP_FVBNJ_G0007639	chr10	8630932	8719733	0.314953	2	29.6776	0.715677	1.89793	2
MGP_FVBNJ_G0038231	chr10	8630932	8719733	0.314953	2	29.6776	0.715677	1.89793	2
Phactr2	chr10	10127026	10603023	-0.21595	2	25.3053	0.888529	1.82187	2
Fuca2	chr10	10127026	10603023	-0.21595	2	25.3053	0.888529	1.82187	2
Pex3	chr10	10127026	10603023	-0.21595	2	25.3053	0.888529	1.82187	2
Adat2	chr10	10127026	10603023	-0.21595	2	25.3053	0.888529	1.82187	2
Aig1	chr10	10602734	11001366	-0.287521	1	23.1408	0.988718	1.81543	2
Ect2l	chr10	14915699	15095975	0.368701	3	40.6119	0.976729	1.72404	2
Tbpl1	chr10	19475583	19579410	-0.229782	2	27.3551	0.685562	1.93977	2
Mir7663	chr10	19475583	19579410	-0.229782	2	27.3551	0.685562	1.93977	2
Tcf21	chr10	19585802	19715515	-0.210904	2	28.6726	0.536714	1.9814	2
Vnn3	chr10	20574292	20757351	0.22401	2	34.8196	0.982765	1.90497	2
Vnn1	chr10	20574292	20757351	0.22401	2	34.8196	0.982765	1.90497	2
Taar1	chr10	20574292	20757351	0.22401	2	34.8196	0.982765	1.90497	2
Taar7e	chr10	20756836	20848410	0.467818	3	35.573	0.686163	2.78078	3
Taar8a	chr10	20849072	21173037	0.223897	2	36.2484	0.986079	1.9357	2
Taar8b	chr10	20849072	21173037	0.223897	2	36.2484	0.986079	1.9357	2
Nkain2	chr10	28309751	29604286	0.300434	2	32.3707	0.823717	7.51852	8
Trdn	chr10	29699568	30088588	0.711599	4	32.6661	0.737181	1.58596	2
Trappc3l	chr10	30430684	30709120	-0.212794	2	29.432	0.785478	2.87894	3
Calhm5	chr10	30638885	30709120	-0.259602	2	28.4875	0.849662	1.88496	2
Calhm6	chr10	30638885	30709120	-0.259602	2	28.4875	0.849662	1.88496	2
Frk	chr10	31067506	31308635	0.438302	3	27.1713	0.746548	1.71439	2
Lama4	chr10	35520327	35746338	0.569369	4	34.1732	0.369112	1.79863	2
Ascc3	chr10	47207627	47292778	0.217232	3	30.6388	0.826385	1.9235	2
Sim1	chr10	47293851	47489483	-0.227713	2	27.2556	0.206756	2.95874	3
Zfa-ps	chr10	48939106	49341705	0.213192	2	32.136	0.965385	1.91308	2
Cdh23	chr10	56323689	56977431	-0.205671	2	31.5087	0.0867533	3.97601	4
Slc29a3	chr10	56706179	56978976	-0.237089	2	29.6758	0.465696	2.91809	3
Unc5b	chr10	56771377	56978976	-0.244406	1	28.6158	0.237588	1.92748	2
Mir6408	chr10	56771377	56978976	-0.244406	1	28.6158	0.237588	1.92748	2
Pldi	chr10	56771377	56978976	-0.244406	1	28.6158	0.237588	1.92748	2
Gm26947	chr10	56771377	57121872	-0.26047	1	29.6568	0.237588	2.92137	3
Mir466j	chr10	56978986	57123811	-0.428212	1	25.6103	0.0384425	1.58552	2
Gm20611	chr10	56978986	57123811	-0.428212	1	25.6103	0.0384425	1.58552	2
Gm20610	chr10	56978986	57123811	-0.428212	1	25.6103	0.0384425	1.58552	2
Tbata	chr10	57193257	57260922	-0.346726	2	27.1901	0.66176	1.60767	2
Adamts14	chr10	57193257	58290026	-0.277473	2	29.4388	0.66176	4.52894	5
Prf1	chr10	57264533	58290026	-0.253605	2	30.6557	0.253961	1.95687	2
Pald1	chr10	57264533	58290026	-0.253605	2	30.6557	0.253961	1.95687	2
Tspan15	chr10	58287063	58845439	-0.272454	1	30.1576	0.821294	2.94486	3
Tacr2	chr10	58290037	58845439	-0.264011	1	31.0105	0.258444	1.98192	2
Hk1	chr10	58290037	58845439	-0.264011	1	31.0105	0.258444	1.98192	2
Snord98	chr10	58845999	59089940	-0.224487	2	30.9184	0.412381	1.98652	2
Tet1	chr10	58845999	59089940	-0.224487	2	30.9184	0.412381	1.98652	2
Gm26479	chr10	58845999	59089940	-0.224487	2	30.9184	0.412381	1.98652	2
MGP_FVBNJ_G0009329	chr10	59004386	59144672	-0.244641	1	30.1371	0.185631	1.98063	2
Slc25a16	chr10	59004386	59144672	-0.244641	1	30.1371	0.185631	1.98063	2
Gm25862	chr10	59004386	59144672	-0.244641	1	30.1371	0.185631	1.98063	2
Gm16128	chr10	59004386	59144672	-0.244641	1	30.1371	0.185631	1.98063	2
Dna2	chr10	59004386	59144672	-0.244641	1	30.1371	0.185631	1.98063	2
Rufy2	chr10	59004386	59366140	-0.241679	1	30.287	0.185631	2.97557	3
Gm16135	chr10	59092857	59366140	-0.226581	2	30.1663	0.585228	1.98368	2
Hnrnph3	chr10	59092857	59366140	-0.226581	2	30.1663	0.585228	1.98368	2
Gm16143	chr10	59146854	59515381	-0.214187	2	30.999	0.105885	1.98904	2
Gm38063	chr10	59146854	59515381	-0.214187	2	30.999	0.105885	1.98904	2
Atoh7	chr10	59146854	59515381	-0.214187	2	30.999	0.105885	1.98904	2
Mypn	chr10	59146854	59515381	-0.214187	2	30.999	0.105885	1.98904	2
1700120B22Rik	chr10	59146854	59515381	-0.214187	2	30.999	0.105885	1.98904	2
Herc4	chr10	59146854	59600638	-0.224498	2	30.1842	0.105885	2.98109	3
Gm26789	chr10	59366880	59600638	-0.218845	2	29.9832	0.371057	1.98614	2
Sirt1	chr10	59366880	59600638	-0.218845	2	29.9832	0.371057	1.98614	2
Gm16145	chr10	59366880	59600638	-0.218845	2	29.9832	0.371057	1.98614	2
Dnajc12	chr10	59366880	59600638	-0.218845	2	29.9832	0.371057	1.98614	2
1700023F02Rik	chr10	62229523	62519540	0.226144	3	30.8679	0.849336	1.92138	2
Egr2	chr10	63399226	64756203	-0.307092	2	28.3312	0.968974	1.58779	2
Ado	chr10	63399226	64756203	-0.307092	2	28.3312	0.968974	1.58779	2
Gm10797	chr10	63399226	64756203	-0.307092	2	28.3312	0.968974	1.58779	2
MGP_FVBNJ_G0009330	chr10	66443990	66620352	0.356074	2	33.888	0.96394	1.83501	2
4930533K18Rik	chr10	66954962	67080737	-0.294957	2	27.7083	0.931494	1.88874	2
MGP_FVBNJ_G0036148	chr10	69081350	69471364	-0.239958	1	27.1052	0.391881	1.97947	2
Gm37438	chr10	69081350	69471364	-0.239958	1	27.1052	0.391881	1.97947	2
Gm15398	chr10	69081350	69607854	-0.213584	1	27.8531	0.391881	2.97068	3
Gm5778	chr10	69081350	69471364	-0.239958	1	27.1052	0.391881	1.97947	2
Gm6407	chr10	69635427	69905024	-0.25264	1	26.9446	0.361592	1.9768	2
Specc1l	chr10	71321326	71395458	-0.291484	1	30.4225	0.862902	2.83563	3
Gucd1	chr10	71364092	71895401	-0.244194	2	30.1496	0.899728	3.73382	4
Upb1	chr10	71397185	71648236	-0.225355	2	32.8659	0.48299	1.98606	2
MGP_FVBNJ_G0009331	chr10	71397185	71648236	-0.225355	2	32.8659	0.48299	1.98606	2
Snrpd3	chr10	71492382	71895401	-0.306474	2	28.0588	0.126599	1.75976	2
Lrrc75b	chr10	71492382	71895401	-0.306474	2	28.0588	0.126599	1.75976	2
Ggt1	chr10	71492382	71895401	-0.306474	2	28.0588	0.126599	1.75976	2
Ggt5	chr10	71492382	71895401	-0.306474	2	28.0588	0.126599	1.75976	2
Gm9985	chr10	71492382	71895401	-0.306474	2	28.0588	0.126599	1.75976	2
Gm26402	chr10	71492382	71895401	-0.306474	2	28.0588	0.126599	1.75976	2
Gm9794	chr10	71492382	71895401	-0.306474	2	28.0588	0.126599	1.75976	2
Adarb1	chr10	72884094	73767629	-0.236513	2	31.6752	0.441643	2.86044	3
Fam207a	chr10	73420716	73767629	-0.292377	2	29.8008	0.459515	1.86361	2
MGP_FVBNJ_G0005075	chr10	73420716	73767629	-0.292377	2	29.8008	0.459515	1.86361	2
Itgb2	chr10	73420716	73767629	-0.292377	2	29.8008	0.459515	1.86361	2
Pttg1ip	chr10	73420716	73767629	-0.292377	2	29.8008	0.459515	1.86361	2
Sumo3	chr10	73420716	73767629	-0.292377	2	29.8008	0.459515	1.86361	2
Ube2g2	chr10	73420716	73767629	-0.292377	2	29.8008	0.459515	1.86361	2
Mir1930	chr10	73420716	73767629	-0.292377	2	29.8008	0.459515	1.86361	2
Vmn2r81	chr10	75373538	75477122	0.420624	3	25.8684	0.93338	2.56521	3
Vmn2r82	chr10	75504896	75604973	0.322067	3	25.3181	0.916351	3.62235	4
Plpp2	chr10	75640393	76059093	-0.248708	2	21.9411	0.104701	2.80534	3
Mir6909	chr10	75640393	76059093	-0.248708	2	21.9411	0.104701	2.80534	3
Mier2	chr10	75640393	76059093	-0.248708	2	21.9411	0.104701	2.80534	3
Theg	chr10	75640393	76059093	-0.248708	2	21.9411	0.104701	2.80534	3
C2cd4c	chr10	75640393	76059093	-0.248708	2	21.9411	0.104701	2.80534	3
Shc2	chr10	75640393	76059093	-0.248708	2	21.9411	0.104701	2.80534	3
Odf3l2	chr10	75640393	76059093	-0.248708	2	21.9411	0.104701	2.80534	3
Madcam1	chr10	75640393	76059093	-0.248708	2	21.9411	0.104701	2.80534	3
Tpgs1	chr10	75640393	76059093	-0.248708	2	21.9411	0.104701	2.80534	3
Cdc34	chr10	75640393	76059093	-0.248708	2	21.9411	0.104701	2.80534	3
Gzmm	chr10	75640393	76059093	-0.248708	2	21.9411	0.104701	2.80534	3
Gm25794	chr10	75640393	76059093	-0.248708	2	21.9411	0.104701	2.80534	3
Bsg	chr10	75640393	76059093	-0.248708	2	21.9411	0.104701	2.80534	3
Hcn2	chr10	75640393	76059093	-0.248708	2	21.9411	0.104701	2.80534	3
Polrmt	chr10	75640393	76059093	-0.248708	2	21.9411	0.104701	2.80534	3
Fgf22	chr10	75640393	76059093	-0.248708	2	21.9411	0.104701	2.80534	3
Rnf126	chr10	75640393	76059093	-0.248708	2	21.9411	0.104701	2.80534	3
Fstl3	chr10	75640393	76059093	-0.248708	2	21.9411	0.104701	2.80534	3
Prss57	chr10	75640393	76059093	-0.248708	2	21.9411	0.104701	2.80534	3
Palm	chr10	75640393	76059093	-0.248708	2	21.9411	0.104701	2.80534	3
Misp	chr10	75640393	76059093	-0.248708	2	21.9411	0.104701	2.80534	3
E130317F20Rik	chr10	75640393	76059093	-0.248708	2	21.9411	0.104701	2.80534	3
Ptbp1	chr10	75640393	76059093	-0.248708	2	21.9411	0.104701	2.80534	3
Plppr3	chr10	75640393	76059093	-0.248708	2	21.9411	0.104701	2.80534	3
Mir6910	chr10	75640393	76059093	-0.248708	2	21.9411	0.104701	2.80534	3
Prtn3	chr10	75640393	76059093	-0.248708	2	21.9411	0.104701	2.80534	3
Elane	chr10	75640393	76059093	-0.248708	2	21.9411	0.104701	2.80534	3
Cfd	chr10	75640393	76059093	-0.248708	2	21.9411	0.104701	2.80534	3
Med16	chr10	75640393	76109720	-0.228439	2	22.8074	0.104701	3.77792	4
MGP_FVBNJ_G0037016	chr10	76055356	76109720	-0.277285	1	20.8069	0.980131	1.78533	2
R3hdm4	chr10	76055356	76109720	-0.277285	1	20.8069	0.980131	1.78533	2
BC025920	chr10	77900193	77959879	0.442961	3	27.3739	0.99225	1.7221	2
Zfp873	chr10	78326219	78385952	-0.246193	1	24.9189	0.81331	1.91039	2
AU041133	chr10	78415941	78679559	-0.310643	1	23.5887	0.753973	1.97699	2
Gm4924	chr10	78679851	78798753	0.392266	2	21.4211	0.970469	1.76558	2
Tdg	chr10	78965817	79784552	0.322235	2	34.5477	0.991327	2.31744	3
Washc4	chr10	79898093	80307103	0.403792	2	26.7245	0.826328	1.74386	2
Appl2	chr10	79898093	80307103	0.403792	2	26.7245	0.826328	1.74386	2
1500009L16Rik	chr10	79898093	80307103	0.403792	2	26.7245	0.826328	1.74386	2
MGP_FVBNJ_G0002829	chr10	82525383	82971358	-0.268784	2	21.1074	0.320001	1.17551	2
Gm15990	chr10	82525383	82971358	-0.268784	2	21.1074	0.320001	1.17551	2
Timp3	chr10	82525383	82971358	-0.268784	2	21.1074	0.320001	1.17551	2
Hsp90b1	chr10	83135084	83517366	-0.213531	2	22.5907	0.778442	1.9879	2
Gm15344	chr10	83135084	83517366	-0.213531	2	22.5907	0.778442	1.9879	2
MGP_FVBNJ_G0007684	chr10	83135084	83517366	-0.213531	2	22.5907	0.778442	1.9879	2
Ttc41	chr10	83135084	83517366	-0.213531	2	22.5907	0.778442	1.9879	2
Gm16268	chr10	83260798	83628956	-0.217721	1	20.951	0.013968	1.98358	2
Stab2	chr10	83260798	83628956	-0.217721	1	20.951	0.013968	1.98358	2
Gm16280	chr10	83260798	83628956	-0.217721	1	20.951	0.013968	1.98358	2
Gm16270	chr10	83260798	83628956	-0.217721	1	20.951	0.013968	1.98358	2
Gm16271	chr10	83260798	83628956	-0.217721	1	20.951	0.013968	1.98358	2
Gm16269	chr10	83260798	83628956	-0.217721	1	20.951	0.013968	1.98358	2
1700113H08Rik	chr10	83260798	83984506	-0.228483	1	20.6442	0.013968	3.96692	4
Gm10764	chr10	83630675	83984506	-0.239246	2	20.3375	0.202884	1.98334	2
Ascl1	chr10	83842156	84208594	-0.223497	1	20.7552	0.411533	1.98482	2
Pah	chr10	83842156	84244520	-0.203444	1	20.73	0.411533	2.9698	3
Igf1os	chr10	84208795	84511040	-0.330096	2	19.1977	0.885812	3.60698	4
MGP_FVBNJ_G0037025	chr10	86788962	87533050	-0.217831	2	20.0481	0.93338	1.77697	2
Apaf1	chr10	86788962	87533050	-0.217831	2	20.0481	0.93338	1.77697	2
Gm25390	chr10	86788962	87533050	-0.217831	2	20.0481	0.93338	1.77697	2
Ikbip	chr10	86788962	87533050	-0.217831	2	20.0481	0.93338	1.77697	2
Tmcc3	chr10	90050099	91107007	-0.230737	2	20.7633	0.0581011	2.90356	3
Tmcc3os	chr10	90885751	91107007	-0.259355	2	19.6955	0.116753	1.90597	2
Mir7211	chr10	90885751	91107007	-0.259355	2	19.6955	0.116753	1.90597	2
Gm8601	chr10	92923966	93058130	0.261445	2	23.1678	0.824302	1.78279	2
Tmtc3	chr10	96849511	97102132	-0.233945	2	21.163	0.737341	1.92432	2
Cep290	chr10	96849511	97102132	-0.233945	2	21.163	0.737341	1.92432	2
4930430F08Rik	chr10	96849511	97102132	-0.233945	2	21.163	0.737341	1.92432	2
1700017N19Rik	chr10	96849511	97102132	-0.233945	2	21.163	0.737341	1.92432	2
MGP_FVBNJ_G0000744	chr10	97105146	97345560	-0.264072	2	20.4071	0.747012	1.95998	2
Gm22945	chr10	100789411	100900889	-0.236926	2	19.4423	0.682241	1.96132	2
Gm38117	chr10	103597411	103957483	-0.228785	2	21.6872	0.797483	1.92554	2
MGP_FVBNJ_G0007696	chr10	103597411	103957483	-0.228785	2	21.6872	0.797483	1.92554	2
Myf5	chr10	103597411	103957483	-0.228785	2	21.6872	0.797483	1.92554	2
Syt1	chr10	104690807	105235672	0.294188	2	24.0686	0.786976	2.52487	3
Krr1	chr10	108148722	108226146	-0.550989	2	15.2565	0.852366	1.81223	2
Glipr1	chr10	108148722	108226146	-0.550989	2	15.2565	0.852366	1.81223	2
MGP_FVBNJ_G0009344	chr10	111127966	111304365	-0.226679	1	20.8967	0.843157	1.95743	2
Tph2	chr10	111311268	111562696	-0.214202	2	21.3374	0.451943	3.90085	4
Lgr5	chr10	111681353	112034637	-0.236612	2	20.998	0.782999	2.86633	3
A930009A15Rik	chr10	111814965	112034637	-0.29698	2	19.1022	0.956332	1.8722	2
Frs2	chr10	113312690	113567801	-0.260913	2	22.1963	0.824677	2.85785	3
MGP_FVBNJ_G0038281	chr10	113401115	113567801	-0.311878	2	20.3604	0.313851	1.86996	2
Yeats4	chr10	113401115	113567801	-0.311878	2	20.3604	0.313851	1.86996	2
9530003J23Rik	chr10	113401115	113567801	-0.311878	2	20.3604	0.313851	1.86996	2
Gm10936	chr10	113401115	113567801	-0.311878	2	20.3604	0.313851	1.86996	2
Lyz2	chr10	113578749	113708193	-0.284499	2	18.6517	0.579864	1.73031	2
Lyz1	chr10	113578749	113708193	-0.284499	2	18.6517	0.579864	1.73031	2
Cpsf6	chr10	113578749	113708193	-0.284499	2	18.6517	0.579864	1.73031	2
Gm37852	chr10	114295802	114409396	-0.26845	1	21.9566	0.389561	1.96816	2
Mdm1	chr10	114415206	114544804	-0.204358	2	24.4798	0.803871	1.94023	2
Il22	chr10	114415206	114544804	-0.204358	2	24.4798	0.803871	1.94023	2
Ifng	chr10	114746077	114966976	0.208357	2	21.1447	0.704174	1.97286	2
1700064J06Rik	chr10	115294838	115629831	-0.375127	2	15.3218	0.811122	1.89122	2
Cand1	chr10	115294838	115629831	-0.375127	2	15.3218	0.811122	1.89122	2
Helb	chr10	116425322	116621719	-0.211252	2	22.2154	0.398102	1.98177	2
Ctdsp2	chr10	123370997	123634248	-0.204532	2	24.7678	0.551242	1.97765	2
Mir26a-2	chr10	123370997	123634248	-0.204532	2	24.7678	0.551242	1.97765	2
Mir546	chr10	123370997	123634248	-0.204532	2	24.7678	0.551242	1.97765	2
Avil	chr10	123370997	123634248	-0.204532	2	24.7678	0.551242	1.97765	2
Tsfm	chr10	123370997	123634248	-0.204532	2	24.7678	0.551242	1.97765	2
Eef1akmt3	chr10	123370997	123634248	-0.204532	2	24.7678	0.551242	1.97765	2
Mars1	chr10	123675511	123700273	-0.434969	2	18.4633	0.985571	1.8173	2
Gm6283	chr10	123675511	123700273	-0.434969	2	18.4633	0.985571	1.8173	2
Arhgap9	chr10	123700400	123783630	-0.374585	2	18.5453	0.391059	1.74862	2
Gli1	chr10	123700400	123783630	-0.374585	2	18.5453	0.391059	1.74862	2
Inhbe	chr10	123700400	123783630	-0.374585	2	18.5453	0.391059	1.74862	2
Inhbc	chr10	123700400	123783630	-0.374585	2	18.5453	0.391059	1.74862	2
Olfr763	chr10	125446966	125482312	0.251706	3	19.1643	0.992983	1.81679	2
Olfr771	chr10	125623964	125660272	-0.286497	2	17.0193	0.989241	1.82646	2
MGP_FVBNJ_G0009347	chr10	125623964	125660272	-0.286497	2	17.0193	0.989241	1.82646	2
Olfr778-ps1	chr10	125768774	125824362	0.447289	3	26.1777	0.404914	1.79594	2
Olfr786	chr10	125920522	126100090	0.212572	2	25.6992	0.9975	1.90714	2
Olfr823	chr10	126629313	126731268	-0.202053	1	20.3221	0.98485	2.86385	3
Olfr824	chr10	126629313	126731268	-0.202053	1	20.3221	0.98485	2.86385	3
Vmn2r86	chr10	126924864	126984472	0.311541	2	25.6587	0.987179	1.20133	2
Vmn2r85	chr10	126924864	126984472	0.311541	2	25.6587	0.987179	1.20133	2
Vmn2r87	chr10	126987128	127003811	0.686455	4	36.7689	0.449832	1.70082	2
4930556J24Rik	chr11	421429	870949	0.25792	2	37.9827	0.833141	2.82049	3
Znrf3	chr11	2277712	2359921	0.352262	3	35.9713	0.805657	1.81174	2
Gm11962	chr11	2366778	2417271	0.292479	2	36.2092	0.998618	1.84946	2
Gm11963	chr11	2366778	2417271	0.292479	2	36.2092	0.998618	1.84946	2
Gm27393	chr11	4815473	4834092	0.277565	3	36.0657	0.879675	1.94223	2
Gm11996	chr11	7035419	7238555	-0.213953	2	24.6602	0.629309	1.95425	2
Gm11997	chr11	7213015	7240114	-0.219313	2	24.9685	0.935472	1.91458	2
MGP_FVBNJ_G0036302	chr11	7971393	8215898	-0.212315	2	24.5337	0.700588	1.84733	2
Zpbp	chr11	7971393	8443382	-0.226152	2	26.3694	0.700588	3.8022	4
Gm26458	chr11	8218267	8443382	-0.239227	2	28.1041	0.449033	1.95487	2
Spata48	chr11	8218267	8443382	-0.239227	2	28.1041	0.449033	1.95487	2
Gm11998	chr11	8218267	8443382	-0.239227	2	28.1041	0.449033	1.95487	2
Cobl	chr11	9050709	9311605	0.213609	2	35.6769	0.987179	1.95236	2
1700046C09Rik	chr11	11248894	11579755	-0.376426	2	25.8931	0.820022	1.72936	2
Pom121l12	chr11	11248894	11579755	-0.376426	2	25.8931	0.820022	1.72936	2
4933407K13Rik	chr11	11562913	11644733	-0.249748	1	26.1871	0.856003	1.71552	2
